Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,Snow_cover == as.numeric(Snow_cover)
prba,2013,8-Jun-13,8,32,NA,10,10,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,33,100,0,0,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,34,NA,0,40,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,35,NA,10,10,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,36,NA,10,20,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,37,NA,0,10,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,38,NA,10,20,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,39,NA,0,20,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,4,NA,0,80,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,40,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,5,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,6,NA,20,30,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,7,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,8,NA,30,30,100,cdavisbrobinson,NA,TRUE
prba,2013,8-Jun-13,8,9,10,50,40,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,10,1,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,10,NA,0,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,11,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,12,10,20,70,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,13,0,90,10,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,14,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,15,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,16,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,17,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,18,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,19,0,30,70,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,2,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,20,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,21,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,22,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,23,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,24,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,25,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,26,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,27,0,30,70,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,28,0,30,70,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,29,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,3,0,50,50,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,30,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,31,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,32,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,33,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,34,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,35,0,20,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,36,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,37,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,38,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,39,0,0,100,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,4,0,10,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,40,0,0,100,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,5,10,30,60,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,6,10,0,90,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,7,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,8,NA,10,70,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,10,9,10,10,80,100,brobinson,NA,TRUE
prba,2013,9-Jun-13,9,1,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,10,NA,0,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,11,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,12,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,13,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,14,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,15,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,16,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,17,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,18,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,19,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,2,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,20,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,21,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,22,NA,0,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,23,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,24,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,25,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,26,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,27,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,28,10,0,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,29,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,3,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,30,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,31,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,32,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,33,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,34,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,35,NA,10,40,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,36,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,37,10,20,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,38,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,39,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,4,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,40,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,5,NA,10,30,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,6,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,7,NA,0,60,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,8,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,9-Jun-13,9,9,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,1,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,10,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,11,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,12,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,13,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,14,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,15,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,16,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,17,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,18,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,19,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,2,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,20,10,0,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,21,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,22,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,23,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,24,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,25,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,26,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,27,10,20,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,28,10,20,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,29,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,3,NA,10,30,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,30,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,31,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,32,NA,20,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,33,10,30,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,34,NA,20,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,35,NA,30,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,36,NA,40,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,37,0,20,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,38,0,30,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,39,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,4,NA,0,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,40,0,30,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,5,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,6,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,7,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,8,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,21,9,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,1,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,10,NA,20,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,11,10,40,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,12,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,13,NA,10,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,14,NA,0,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,15,NA,0,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,16,NA,40,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,17,NA,10,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,18,10,70,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,19,100,0,0,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,2,10,10,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,20,NA,20,10,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,21,NA,10,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,22,NA,60,10,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,23,NA,0,30,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,24,0,70,30,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,25,NA,10,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,26,10,80,10,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,27,NA,0,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,28,NA,20,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,29,NA,0,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,3,NA,0,30,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,30,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,31,NA,0,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,32,NA,0,80,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,33,NA,20,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,34,NA,10,60,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,35,NA,10,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,36,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,37,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,38,NA,10,50,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,39,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,4,NA,0,70,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,40,0,10,90,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,5,NA,0,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,6,NA,0,20,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,7,NA,10,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,8,NA,20,40,100,cdavisbrobinson,NA,TRUE
prba,2013,10-Jun-13,22,9,NA,20,50,100,cdavisbrobinson,NA,TRUE
prba,2013,11-Jun-13,12,1,10,40,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,10,NA,10,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,11,NA,10,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,12,10,20,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,13,NA,40,40,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,14,10,50,40,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,15,NA,20,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,16,10,40,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,17,10,30,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,18,10,50,40,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,19,10,30,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,2,10,30,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,20,NA,20,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,21,10,60,30,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,22,0,10,90,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,23,10,10,80,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,24,NA,0,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,25,NA,10,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,26,NA,20,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,27,10,10,80,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,28,10,20,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,29,10,40,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,3,0,30,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,30,0,50,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,31,10,30,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,32,10,20,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,33,10,40,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,34,10,10,80,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,35,0,40,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,36,0,30,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,37,0,60,40,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,38,0,30,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,39,0,40,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,4,NA,20,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,40,0,80,20,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,5,10,40,50,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,6,10,20,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,7,0,30,70,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,8,10,30,60,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,12,9,NA,40,30,100,brobinson,NA,TRUE
prba,2013,11-Jun-13,11,1,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,10,0,30,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,11,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,12,10,20,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,13,NA,10,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,14,NA,20,60,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,15,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,16,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,17,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,18,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,19,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,2,NA,30,50,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,20,NA,10,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,21,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,22,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,23,10,20,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,24,0,30,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,25,10,50,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,26,10,40,50,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,27,NA,20,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,28,0,60,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,29,10,50,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,3,NA,10,60,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,30,NA,40,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,31,NA,10,50,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,32,NA,20,30,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,33,10,20,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,34,10,10,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,35,10,10,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,36,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,37,NA,10,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,38,0,20,80,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,39,NA,10,60,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,4,NA,20,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,40,0,10,90,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,5,NA,10,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,6,NA,20,40,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,7,NA,10,70,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,8,NA,30,50,100,cdavis,NA,TRUE
prba,2013,11-Jun-13,11,9,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,1,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,10,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,11,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,12,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,13,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,14,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,15,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,16,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,17,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,18,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,19,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,2,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,20,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,21,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,22,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,23,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,24,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,25,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,26,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,27,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,28,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,29,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,3,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,30,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,31,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,32,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,33,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,34,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,35,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,36,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,37,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,38,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,39,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,4,0,90,10,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,40,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,5,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,6,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,7,0,80,20,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,8,0,60,40,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,1,9,0,80,20,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,1,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,10,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,11,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,12,NA,20,60,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,13,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,14,NA,20,10,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,15,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,16,NA,10,10,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,17,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,18,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,19,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,2,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,20,0,40,60,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,21,0,50,50,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,22,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,23,10,70,20,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,24,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,25,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,26,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,27,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,28,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,29,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,3,0,20,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,30,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,31,0,10,90,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,32,10,10,80,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,33,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,34,0,70,30,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,35,0,60,40,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,36,0,100,0,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,37,0,80,20,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,38,0,50,50,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,39,0,50,50,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,4,0,80,20,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,40,0,30,70,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,5,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,6,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,7,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,8,0,0,100,100,cdavis,NA,TRUE
prba,2013,12-Jun-13,2,9,0,0,100,100,cdavis,NA,TRUE
prba,2013,13-Jun-13,8,1,0,10,90,100,brobinson,NA,TRUE
prba,2013,13-Jun-13,8,10,0,40,60,100,brobinson,NA,TRUE
